Abstract;Introduction;RelatedWork;Discussion;Conclusion
0.008474576;0.006493506;0.006079027;0.004191115;0.006666667
0;0.005199307;0.0030326;0.010460251;0.006681514
0;0.0125;0.011494253;0.010431154;0.006696429
0.013422819;0.010572687;0.008695652;0.007389163;0.004494382
0.008849558;0.002758621;0.003287929;0.00172117;0.004504505
0.01369863;0.003787879;0;0.008823529;0.006802721
0.014814815;0.008741259;0.003861004;0.004373178;0.009070295
0;0.00896861;0;0;0.011337868
0.009708738;0.001757469;0.002873563;0.00952381;0
0.005780347;0.001901141;0.006006006;0.000743494;0.013824885
0.013888889;0.00562463;0.013351135;0.014705882;0.013888889
0.016528926;0.004516712;0.002739726;0.002615519;0.004662005
0.006756757;0.021097046;0.009836066;0.003436426;0.004672897
0;0.005326232;0.002702703;0.010067114;0.007025761
0.011235955;0;0.003402749;0.003883495;0.007042254
0;0.004784689;0.005486968;0.005016722;0
0;0.008588957;0;0.009230769;0
0;0.008143322;0.009271523;0.009049774;0.007142857
0;0.005964215;0.019189765;0.002512563;0.002403846
0;0.003223207;0.001893939;0.004;0
0;0.007352941;0.002512563;0.005420054;0.00729927
0.007518797;0.003937008;0.007510327;0.011523688;0.014705882
0.0078125;0.006745363;0.013586957;0.00234192;0.002475248
0.023952096;0.002890173;0.015254237;0.01986755;0.0125
0.014084507;0.006085193;0.003344482;0.007537688;0.007518797
0.010989011;0.00228833;0;0;0
0.011363636;0.00845666;0.015974441;0.007064364;0.002518892
0.014925373;0.005681818;0.01025641;0.010471204;0.022670025
0;0.009375;0;0.002857143;0.005063291
0.008928571;0.013227513;0.010380623;0;0.01025641
0.006410256;0.003623188;0.005537099;0.001310616;0.023136247
0.006802721;0.003597122;0.001364256;0.006535948;0.00257732
0.010869565;0.002331002;0;0.003033367;0
0;0.007800312;0.009584665;0.00729927;0.005167959
0.024691358;0.001689189;0.003664921;0.002967359;0.005167959
0.010309278;0.004347826;0.002277904;0.008547009;0.015544041
0.010416667;0.003663004;0;0.007194245;0.002604167
0.014184397;0.005298013;0.002785515;0;0.005221932
0.00591716;0.000788022;0.003103181;0.00408998;0.005221932
0.009345794;0.003992016;0.004036327;0.010899183;0.002610966
0.007518797;0.005576208;0.005586592;0.002994012;0.002617801
0;0;0.002873563;0;0.007978723
0.010638298;0.008503401;0.002590674;0.006741573;0
0.0078125;0.004451039;0.00777605;0.004846527;0.005376344
0;0.004662005;0.003527337;0;0
0.008403361;0.005641749;0.0056926;0.003972758;0
0.005347594;0.003021148;0.005069708;0.003984064;0.005434783
0.010989011;0.005464481;0.004573171;0.004322767;0.008196721
0;0.012578616;0;0;0
0;0.010600707;0.004750594;0.0078125;0.005509642
0.006756757;0.009784736;0.016129032;0;0.005540166
0;0.012096774;0.016666667;0.002487562;0.008379888
0.008196721;0.013774105;0.003861004;0.011461318;0.005602241
0;0;0;0.005502751;0.005681818
0;0.006410256;0.007792208;0.004008016;0.005730659
0.012987013;0.010344828;0.00249066;0.004246285;0.008595989
0;0.003030303;0.007614213;0.010723861;0
0;0.003636364;0;0;0.002873563
0.007692308;0.005856515;0.006067961;0.00436205;0.005763689
0.015873016;0;0.003305785;0.005128205;0.002890173
0.005681818;0.011019284;0.00968523;0.007142857;0.005813953
0;0.004291845;0.002873563;0.003910068;0
0.013793103;0.001567398;0.003246753;0.008726003;0.020408163
0.024242424;0.011940299;0.006116208;0.01020987;0.011695906
0.045454545;0.020948181;0.009404389;0.03148855;0.038011696
0.021428571;0.005581395;0.009302326;0.009025271;0.011695906
0.007633588;0.004385965;0.01171875;0.001578532;0.020527859
0;0;0.006564551;0.002382844;0.017647059
0.008;0;0.003081664;0.002487562;0.002941176
0;0.003191489;0;0.00241838;0.005882353
0.008547009;0.010822511;0.006507592;0.001531394;0
0.016129032;0.0041841;0;0.004474273;0.00887574
0;0.004504505;0.004514673;0.002617801;0.00295858
0.011904762;0.00310559;0.007874016;0.003984064;0.00591716
0;0;0.002724796;0;0.002967359
0.011764706;0.008080808;0.006355932;0.009090909;0.002967359
0;0.002487562;0;0.006688963;0
0;0.004842615;0.001124227;0.002066116;0.006042296
0.006896552;0.005136986;0.004451039;0;0
0;0.005319149;0.012658228;0;0.006060606
0.008849558;0.013888889;0.008710801;0.005604484;0.012158055
0.00952381;0.008823529;0.006756757;0.014792899;0.003039514
0.01369863;0.015822785;0.004796163;0.006217617;0.00304878
0.031746032;0.01141925;0.008230453;0.006920415;0.006116208
0;0.003344482;0.004291845;0.00260078;0.01529052
0.025380711;0.011042945;0.007407407;0.00862069;0.018348624
0;0.002345582;0.001842752;0.014705882;0.003058104
0.013333333;0.007598784;0.011217949;0.006974717;0.009202454
0.015748031;0.004926108;0.011406844;0.006838506;0.012307692
0.007518797;0.001579779;0;0.007142857;0.003076923
0;0.001865672;0.012269939;0.003898635;0.021671827
0;0.004559271;0.008888889;0.010752688;0.009287926
0.005128205;0.003640777;0.007680492;0.005461768;0.009345794
0;0.006443299;0.004770992;0.00955414;0.009345794
0.039473684;0.009518144;0.008352316;0.001776199;0.0125
0;0.00155521;0.010810811;0.005649718;0.003134796
0.011299435;0.006726457;0.007374631;0.007122507;0.003144654
0;0.00210084;0;0.010909091;0.003144654
0.007692308;0.004531722;0.007326007;0;0.003144654
0.013157895;0.002793296;0;0.004779412;0
0.006024096;0.005154639;0.005617978;0.00448833;0.003154574
0.007692308;0.00744879;0.006972112;0.006439742;0.003154574
0;0.006993007;0.003348214;0.001303781;0
0.013071895;0.007366483;0.005797101;0.008835341;0.009493671
0.016129032;0.002079002;0.006747638;0.004237288;0.003164557
0.018348624;0.002150538;0.008784773;0.007943513;0.009584665
0.007874016;0.001862197;0.005208333;0.009230769;0.009584665
0;0.007496252;0.008350731;0.006467259;0.003225806
0.008064516;0.002873563;0.00952381;0.006024096;0.012903226
0;0.006514658;0.008179959;0.008094645;0
0;0.001445087;0.003294893;0.002985075;0.00974026
0.00990099;0.004207574;0.001821494;0.005772931;0.003257329
0.033898305;0.004149378;0.004291845;0.001797484;0.016339869
0.004201681;0.004366812;0.003254679;0.005263158;0
0.008064516;0.003454231;0.002105263;0.013071895;0.013114754
0.0125;0.006393862;0.009160305;0.006437768;0.013157895
0.007142857;0;0.004942339;0.021834061;0.006578947
0.013157895;0.00636436;0.011363636;0.00554895;0.00660066
0;0.008253095;0.01010101;0.002382844;0.00660066
0.025210084;0.005727377;0.00625;0.006622517;0.01320132
0;0.008350731;0.006339144;0.006082725;0.009933775
0;0.004291845;0.001240695;0.001652893;0.009966777
0;0.002183406;0.005905512;0.005973716;0.003322259
0.006944444;0.014124294;0.008733624;0.002415459;0.006644518
0.017699115;0.007481297;0.006726457;0.012962963;0.01
0;0.030973451;0.006141249;0.015267176;0.006688963
0.013888889;0.007952286;0.002710027;0.00867052;0.010067114
0;0.001404494;0.003058104;0.014769765;0.003367003
0.006289308;0.00511509;0.003442341;0.006036217;0
0;0.007680492;0.002610966;0.01187447;0.006756757
0;0.0015625;0.004032258;0.006204757;0.006756757
0;0.002028398;0.009881423;0.01056338;0.003378378
0.015151515;0.008695652;0.01517067;0.01635514;0.003378378
0.027777778;0.004201681;0.002518892;0.012096774;0.006756757
0;0.005681818;0.010600707;0.005221932;0.003389831
0;0.01179941;0.003115265;0.002375297;0.006802721
0;0.003565062;0;0.001805054;0.003412969
0;0.004680187;0.002631579;0.013274336;0.003412969
0;0.002890173;0.010799136;0.005503145;0.010273973
0.005988024;0.005787037;0.012618297;0.008560728;0
0.006944444;0.002421308;0.008;0.002849003;0
0;0;0.00140007;0;0
0.03125;0.002;0.007177033;0.005093379;0.013745704
0.010869565;0.004032258;0;0.004255319;0.003448276
0.007518797;0.003773585;0.004703669;0.004975124;0.006896552
0.014925373;0.009259259;0;0;0.003448276
0;0;0.005797101;0.002568807;0.003460208
0.007194245;0.005882353;0;0.012759171;0.006920415
0.008474576;0.003492433;0.006024096;0;0.003460208
0;0.010373444;0.013333333;0.006416132;0.013888889
0;0.00750469;0.004716981;0.018329939;0.006944444
0.010869565;0.006329114;0.01038961;0.004329004;0.006968641
0;0.003154574;0.005681818;0.007853403;0.010452962
0.00990099;0.002695418;0.01119403;0.005545287;0
0.006896552;0.007029877;0.01;0.002105263;0.013937282
0;0.006315789;0.005082592;0.00678733;0.010526316
0.006666667;0.009063444;0.00619195;0.006150062;0.007017544
0;0.013550136;0.00877193;0.003067485;0.017605634
0;0.002564103;0.002547771;0.006289308;0.003521127
0.008849558;0.005875441;0.013157895;0.003215434;0.007042254
0.006666667;0.004120071;0.011583012;0.004688547;0.014134276
0;0;0;0;0
0;0;0.004815409;0.001011122;0
0.029850746;0.003070624;0.005730659;0.018461538;0.014184397
0;0.003371544;0.005617978;0.007434944;0
0.009345794;0.007518797;0.009310987;0.004622496;0.003571429
0.013157895;0.011737089;0.004115226;0.011615628;0.017921147
0;0.003856041;0.008097166;0.006711409;0
0.017699115;0.001908397;0.006504065;0.001976285;0
0.013333333;0.007575758;0.010040161;0.001992032;0
0.027777778;0.002713704;0.002506266;0.004470939;0.003610108
0.012903226;0.006666667;0.016497462;0.008760951;0
0;0.002849003;0.005899705;0.002424242;0
0.021276596;0.011904762;0.003533569;0.003921569;0.010948905
0.016666667;0;0;0.007130125;0.021978022
0.009433962;0.004338395;0.002469136;0.004424779;0
0;0.003952569;0.006369427;0.007544007;0
0.009615385;0.005747126;0.00621118;0.00754717;0.014705882
0.021276596;0.005069124;0.005899705;0.003865979;0.003676471
0;0.002610966;0.003030303;0.002717391;0.011029412
0;0.011049724;0.011530398;0.013422819;0
0.009049774;0.004162331;0.009063444;0;0.011029412
0;0.013461538;0.00984252;0.015197568;0.011070111
0.00990099;0.005366726;0.005376344;0.003500583;0.003690037
0.012269939;0.00811359;0.010452962;0.009380863;0.011070111
0.018691589;0.015337423;0.012106538;0.00617284;0.011070111
0;0.003916449;0.008849558;0.008064516;0.003703704
0;0.004942339;0.001718213;0.00117096;0
0.005681818;0.001779359;0.003454231;0.003795066;0
0;0.002386635;0.008917197;0.012861736;0.007462687
0.005649718;0;0;0.006916996;0.003759398
0;0.001169591;0.022222222;0.0078125;0
0.013888889;0;0.001338688;0.003115265;0
0;0.008421053;0;0.009174312;0.022641509
0.006535948;0.003752345;0.003215434;0.008714597;0.00754717
0;0.004615385;0.0025;0.00390625;0.01509434
0.015267176;0.00286123;0.01826484;0.009538951;0
0;0.006493506;0.009049774;0.00127551;0
0.014084507;0.009693053;0.009363296;0.010723861;0.007692308
0;0;0;0.003858521;0.003861004
0.011299435;0.012133468;0.012642225;0.008741259;0.019305019
0.022900763;0.00422833;0.007865169;0.018612521;0.003861004
0.006578947;0.005940594;0.01084991;0.003448276;0.003875969
0.007042254;0;0.010741139;0.005345552;0.007782101
0;0.003378378;0.002567394;0.008658009;0.007782101
0;0.005895357;0.007751938;0;0.007782101
0;0.005617978;0.004643963;0.010056568;0.00390625
0.013986014;0.006423983;0.005524862;0.006688963;0.0078125
0;0.001930502;0.00177305;0.001610306;0.00390625
0.028571429;0.012658228;0.018595041;0.006134969;0.015625
0;0.008291874;0.005519779;0.001908397;0.007843137
0.009756098;0.008385744;0.004273504;0.00204499;0
0;0.002670227;0.004310345;0.001943635;0.003937008
0;0.002785515;0.00360036;0.004261364;0.007874016
0.007142857;0;0.007142857;0;0.003937008
0.013793103;0;0.007984032;0.014018692;0.007905138
0;0.015625;0.014792899;0.023255814;0.015810277
0;0.001941748;0.003994674;0.004950495;0
0;0.008576329;0.00297619;0.001984127;0.007936508
0.025974026;0.008726003;0.003663004;0.014634146;0.007968127
0;0.006321113;0.004044489;0.009592326;0.007968127
0.004405286;0.007614213;0.004909984;0.007058824;0.008
0;0.006451613;0.003322259;0.009174312;0.008
0;0.004366812;0.002192982;0.013752456;0.004016064
0;0.006993007;0.003558719;0.004395604;0.004016064
0.006896552;0.001602564;0.013227513;0.010416667;0.004032258
0;0.005791506;0.007194245;0.01754386;0.012096774
0.006097561;0.006360078;0.004724941;0.008201523;0.016194332
0.005681818;0.003731343;0.009615385;0.003184713;0.004048583
0.007874016;0.003241491;0.005033557;0.007653061;0.004048583
0;0.005464481;0.003389831;0;0.012145749
0.006578947;0.010752688;0.00982801;0.00862069;0.004065041
0.015384615;0.005859375;0.007434944;0.013806706;0.008130081
0;0.012987013;0.006116208;0.007853403;0.004065041
0;0.002079002;0.02;0;0
0.007692308;0.004694836;0.012345679;0.005444646;0.008163265
0.012987013;0.001712329;0.001763668;0.012452107;0.012244898
0;0.005263158;0.007667032;0;0.012244898
0;0;0.008032129;0.005395683;0.008196721
0.017241379;0.006880734;0.01320132;0.004;0.016393443
0.024539877;0.008928571;0;0.013761468;0.016393443
0.009478673;0.009416196;0.006655574;0.000821693;0.008230453
0.006289308;0.00152439;0.004640371;0.0016;0.008230453
0.005780347;0;0.002564103;0.002849003;0
0;0.005348435;0.008547009;0.012987013;0.008230453
0;0.003504673;0.008605852;0.011335013;0
0.028037383;0.012626263;0.008695652;0.005888126;0.004149378
0.006896552;0.004716981;0.007858546;0.011034483;0.020746888
0;0.005221932;0.003533569;0.011173184;0.004149378
0.010752688;0.010192525;0.005633803;0.01025641;0.008333333
0.011494253;0.009695291;0.003021148;0.004166667;0.016666667
0.012048193;0;0.006666667;0;0.012552301
0;0.012635379;0.009421951;0.010226767;0.004201681
0.004854369;0.011673152;0.041666667;0.006187162;0.004201681
0.006993007;0.004761905;0.004273504;0.013667426;0.004201681
0;0.007590133;0.003311258;0.005524862;0.008438819
0.016260163;0.008561644;0.004559271;0.004098361;0
0.012269939;0.004264392;0.020542317;0.004709576;0.012658228
0.013513514;0.007575758;0.007334963;0.014414414;0.004219409
0;0.004341534;0.003865979;0.006369427;0.004219409
0.011904762;0.005934718;0.023980815;0.006472492;0
0.007633588;0.003355705;0.003875969;0;0.004237288
0;0.005861665;0.008223684;0.004444444;0.016949153
0.017142857;0.00896861;0.007763975;0.00268998;0.025641026
0;0.00754717;0.012755102;0.015311005;0.017094017
0;0.001848429;0.004316547;0.00244798;0.008547009
0.027272727;0.006622517;0.002325581;0.001831502;0
0.01369863;0.00606469;0.014652015;0.007434944;0.012820513
0.00862069;0.003790272;0.014880952;0.004651163;0
0;0.006116208;0.014184397;0.002496879;0
0.007142857;0.005398111;0.013029316;0.005665722;0.008583691
0;0.004662005;0.004385965;0;0.012875536
0;0.001904762;0.007954545;0.004950495;0
0;0.006239365;0.003030303;0.002302821;0
0.008333333;0.017006803;0.004689332;0.007228916;0.004347826
0;0.010067114;0.007633588;0.007142857;0.004347826
0;0.004081633;0.004842615;0.004932182;0.004366812
0;0.003663004;0.005221932;0.011041009;0
0;0.005624297;0.007075472;0.009140768;0.01754386
0.013333333;0.006666667;0.018644068;0.005980861;0.004385965
0;0.007194245;0.013850416;0.002808989;0.004385965
0;0.008264463;0.015432099;0.017595308;0.013157895
0;0.006079027;0.002666667;0;0.004385965
0.006711409;0.003546099;0.004602992;0.00257732;0
0;0.004454343;0.003875969;0.003405221;0.013274336
0;0.003496503;0.002427184;0.001536098;0
0;0.003527337;0.004784689;0;0.004424779
0;0.002081165;0.006451613;0;0
0;0.003710575;0.003416856;0.006134969;0.004444444
0;0.001072961;0.003246753;0;0.004444444
0.006578947;0.009823183;0.002877698;0.005946482;0.017857143
0.00591716;0.003449465;0.010309278;0.007349666;0.00896861
0;0.003003003;0.009569378;0.004950495;0
0.020833333;0.009140768;0.005899705;0.009987516;0.00896861
0;0.005763689;0.00974026;0.004724409;0
0;0.00621118;0.013824885;0.007660167;0.013574661
0;0.006637168;0.003623188;0;0.009049774
0.008695652;0.0075;0.005494505;0.003848004;0
0.00990099;0.016891892;0.010344828;0.010989011;0.009090909
0;0.000994036;0.009693053;0.003430532;0
0;0.003472222;0.014204545;0.028708134;0.009090909
0;0.004338395;0.003154574;0;0.004545455
0.008333333;0.00155521;0.001904762;0.003340292;0.00913242
0.013274336;0.009779951;0.020979021;0.008870491;0.01369863
0.008547009;0.002941176;0.001560062;0.002005348;0.00456621
0.007042254;0.017391304;0;0.005671078;0
0.010989011;0.00265252;0.002320186;0.016666667;0
0;0.007100592;0.004405286;0.003633061;0
0;0.004449388;0.013793103;0.006377551;0.004587156
0.007042254;0.004689332;0.010752688;0.00887574;0.013761468
0;0.004054054;0.006444683;0.002863688;0.004608295
0.022556391;0.011869436;0;0.005208333;0
0;0.003424658;0.005479452;0.006116208;0
0;0.011058452;0.018480493;0.015434606;0.018518519
0;0.00210084;0.004132231;0.001666667;0
0;0;0.001206273;0.001582278;0
0.014705882;0.01;0.003016591;0.006072874;0.009302326
0;0.005161734;0.008375209;0.006912442;0
0;0.00407332;0.012096774;0.002680965;0.004651163
0.015267176;0.011019284;0.011058452;0.00928382;0.014018692
0;0.002898551;0.006458558;0.005633803;0.009345794
0.016853933;0.013306039;0.011173184;0.010118044;0.023364486
0;0.005780347;0.010799136;0.015283843;0.009345794
0.008403361;0.009920635;0.005681818;0.004291845;0.009345794
0.015463918;0.010189229;0.005763689;0.00969697;0.004694836
0.017241379;0.004153686;0.01054384;0.011037528;0
0.006802721;0.002762431;0;0.007712082;0.004694836
0.012903226;0;0.007334963;0.003311258;0
0.008849558;0.00753012;0.006024096;0.003355705;0.014084507
0.019230769;0.010657194;0.004081633;0.005567929;0.009433962
0.009259259;0.014018692;0.012383901;0.009966777;0.004716981
0.009009009;0.002604167;0.005050505;0.00520156;0.004716981
0.008547009;0;0.007532957;0.002392344;0
0;0.010033445;0.015540541;0.010204082;0.004716981
0.007692308;0.001136364;0.003144654;0.010791367;0.004716981
0.007462687;0.004975124;0.006451613;0.010615711;0.009478673
0.0234375;0.002638522;0.005067568;0.001623377;0
0;0.003389831;0.004219409;0.006097561;0.004739336
0;0.006837607;0.006048387;0.005552751;0.00952381
0;0.001885014;0.001410437;0.004347826;0
0.013333333;0.010309278;0.007142857;0.004201681;0.00952381
0;0.002415459;0.009401709;0;0.00952381
0.006134969;0.005221932;0.006097561;0.007142857;0.014285714
0;0;0.006329114;0.009881423;0.009569378
0;0;0.005112474;0.003615329;0.004807692
0;0.00477327;0.006756757;0.013064133;0
0.006289308;0.004484305;0.002583979;0.001715266;0.004807692
0.008264463;0.005464481;0;0;0
0.007936508;0.011009174;0.004932182;0.005602241;0.009708738
0;0.003236246;0.004016064;0.003968254;0
0.007518797;0.008016925;0.007490637;0.01037037;0.014634146
0.009345794;0.003508772;0.00591716;0.007033998;0.004901961
0;0.003466205;0;0.001686341;0
0;0.002857143;0.00311042;0.005098325;0.004950495
0.008064516;0.008561644;0.007416564;0.005244755;0
0;0.003076923;0;0.009302326;0.00990099
0.019230769;0.012028869;0.010416667;0.017699115;0.01980198
0;0.003853565;0.007707129;0.002827521;0.004975124
0.007042254;0.004155125;0.003910068;0.002879079;0.004975124
0;0.003690037;0.010683761;0.01025641;0
0.015873016;0.014880952;0.020833333;0.001834862;0.004975124
0.017241379;0.01221374;0.005479452;0.007623888;0.015
0;0.00477327;0.005190311;0.009310987;0.015
0;0.001923077;0.008784773;0.004597701;0.005
0;0.004237288;0.007252947;0.002638522;0
0.015873016;0.003849856;0.00212766;0.002785515;0
0;0.010178117;0.007347539;0.006703911;0
0.013333333;0.002087683;0.007042254;0.003184713;0.005025126
0.017751479;0.002197802;0;0.004528986;0.01010101
0;0.007326007;0.008718981;0.008678881;0.005050505
0;0.002898551;0.021052632;0.001081081;0.005050505
0.008403361;0.003577818;0.004854369;0.001552795;0.005050505
0.00990099;0.003490401;0.00310559;0.001858736;0
0;0.005050505;0.012539185;0.012269939;0.015151515
0;0.00520156;0;0.00631769;0.005076142
0;0.004987531;0.006666667;0.003567182;0
0;0.003393665;0.01142132;0.00625;0.005076142
0.014925373;0.009803922;0.007707129;0.00867052;0.015228426
0.009756098;0.003527337;0.00228833;0;0
0;0.00625;0.007792208;0.009433962;0.010152284
0.017857143;0.007233273;0.010416667;0.00744879;0.010204082
0;0.004431315;0.005586592;0;0.005102041
0;0.001108647;0;0.002564103;0.005102041
0;0;0.006980803;0.003597122;0.005102041
0;0.005780347;0.005617978;0.008368201;0
0.005263158;0.006861063;0;0.016393443;0.010204082
0.013888889;0.001945525;0.004132231;0.001713796;0
0;0.003663004;0.006349206;0.008474576;0.015384615
0.013245033;0.005444646;0.003921569;0.003492433;0.015384615
0;0.009174312;0.006147541;0.006858711;0.005128205
0.00990099;0.007092199;0.004366812;0.010928962;0.005128205
0.008547009;0.005347594;0.006825939;0.003861004;0.01025641
0.007352941;0.008710801;0.008902077;0.003294893;0.015463918
0.007633588;0.004201681;0.011210762;0.003731343;0.010309278
0.005235602;0.010050251;0.007246377;0.010204082;0.010309278
0;0.011235955;0;0.019774011;0.010309278
0;0.002816901;0;0.006369427;0.020725389
0.023529412;0.008849558;0.002207506;0.010050251;0.005181347
0;0;0.004587156;0.001647446;0.010471204
0;0.003984064;0.009225092;0.012158055;0.020942408
0;0;0.004769475;0.006651885;0.005263158
0.005747126;0.003671971;0.005494505;0.00974026;0
0.016393443;0.007922535;0.012019231;0.017664377;0.005291005
0.03030303;0.003003003;0.002070393;0.006234414;0.005291005
0;0.001642036;0.004901961;0.001968504;0
0.009259259;0.006741573;0.010989011;0.016666667;0.015873016
0.00877193;0.00656168;0.003262643;0.007502207;0
0.00877193;0.001152074;0.003738318;0.009275362;0
0.008;0.006578947;0.004149378;0;0.005319149
0.008;0;0.006244425;0.005997001;0.010695187
0;0.002240143;0.009234828;0.004985045;0.010695187
0.004830918;0.002079002;0.006841505;0.005617978;0.005347594
0;0.003731343;0.013136289;0.003861004;0.005376344
0;0.003236246;0.002252252;0.010510511;0.010752688
0.006289308;0.011764706;0.009708738;0.01026694;0.021505376
0.022222222;0;0.005865103;0.002762431;0.010752688
0.007633588;0;0.012931034;0.004545455;0
0.007042254;0.001620746;0.003539823;0.005208333;0
0.024793388;0.002398082;0.00952381;0;0.010752688
0.01369863;0.005580357;0.004405286;0.008196721;0.02688172
0.006451613;0.006741573;0.008810573;0.0056926;0
0;0.004524887;0.003724395;0.003318584;0
0;0.002105263;0.001818182;0.008;0.005405405
0.014184397;0.00750469;0.004694836;0.003311258;0
0.015037594;0.005675369;0.006430868;0.015936255;0.016216216
0;0.002232143;0.002906977;0;0
0.009174312;0.003773585;0.006550218;0.005494505;0.005405405
0.00862069;0.002114165;0;0.00768738;0
0.010752688;0.00330033;0.010710808;0.008230453;0.016304348
0;0.008391608;0.006944444;0.018348624;0.010869565
0;0.00462963;0.002296211;0.002096436;0.005434783
0.00591716;0.001876173;0.006593407;0.003561254;0.016393443
0;0.001285347;0.001428571;0.003717472;0.005464481
0.010309278;0.011857708;0.01;0.013461538;0.005464481
0;0.005070994;0.003015075;0.003918495;0
0.0125;0.015;0.002911208;0.009708738;0.010989011
0.007352941;0.005050505;0.004716981;0;0.005494505
0.01242236;0.007824726;0.007305936;0;0.010989011
0.004950495;0.006546645;0;0.000831255;0
0.02027027;0.006459948;0;0.005076142;0.022099448
0.005154639;0.003189793;0;0.013133208;0
0;0.005136986;0.001851852;0.011152416;0
0;0;0.005787037;0.005946482;0
0;0.004651163;0;0.007968127;0.011173184
0.006451613;0.015789474;0.012958963;0.005050505;0.005586592
0;0.007326007;0.003125;0.000865801;0
0;0;0.001386963;0.001226994;0
0;0.004319654;0.004511278;0.003754693;0
0;0.000653595;0.001890359;0.003896104;0
0;0.003311258;0.004651163;0.005471956;0
0.007042254;0.004842615;0.003623188;0.009259259;0.016853933
0;0.001457726;0.002688172;0;0
0;0;0.006006006;0.002581756;0
0;0;0;0.008522727;0
0.012658228;0.008344924;0.00777605;0.002890173;0.005649718
0;0;0.001620746;0.003521127;0.005649718
0.009259259;0.001834862;0.006124722;0.00729927;0.011299435
0.008;0.002710027;0;0;0
0.017699115;0.005750719;0.017064846;0.003015682;0.005681818
0.00617284;0.015267176;0.009655172;0.004045853;0
0;0.005941499;0.004601227;0.004494382;0
0;0.006369427;0.002304147;0.00228833;0.017045455
0;0.003327787;0.003731343;0.013559322;0.005681818
0.011173184;0.007407407;0.004770423;0.005017921;0
0.03125;0.009478673;0.00228833;0.002824859;0.005714286
0.008333333;0.003944773;0.010380623;0.008438819;0.005714286
0;0.00921659;0.006369427;0.006711409;0.017142857
0;0.004761905;0;0.006418485;0.005747126
0.03030303;0.001862197;0.003378378;0.005154639;0.005747126
0.009708738;0.007352941;0.004081633;0.004431315;0.005747126
0;0.002680965;0.00536193;0.006259781;0.005747126
0;0.003016591;0.004415011;0.002169197;0.005747126
0;0;0;0.003861004;0
0.012195122;0.004636785;0.010152284;0.003416301;0.005780347
0;0.011437908;0.004535147;0.008112493;0.01734104
