Abstract;Introduction;RelatedWork;Discussion;Conclusion
0.004524887;0.017689906;0.012084592;0.00990099;0.014705882
0.023809524;0.013461538;0.00984252;0.010131712;0.011070111
0;0.017889088;0.021505376;0.009334889;0.014760148
0.012269939;0.024340771;0.010452962;0.009380863;0.011070111
0.028037383;0.009202454;0.004842615;0.00617284;0.011070111
0.010526316;0.026109661;0.017699115;0.024193548;0.003703704
0;0.011532125;0.008591065;0.025761124;0.007434944
0.011363636;0.009786477;0.003454231;0.011385199;0.011152416
0.02238806;0.007159905;0.010191083;0.014469453;0.007462687
0;0.018181818;0;0.008893281;0.018796992
0.020618557;0.01871345;0.002469136;0.0078125;0.030075188
0;0.003448276;0.012048193;0.00623053;0.026315789
0;0.010526316;0.013157895;0.010321101;0.018867925
0.013071895;0.020637899;0.009646302;0.010893246;0.00754717
0;0.009230769;0.0125;0.0078125;0.011320755
0.007633588;0.00286123;0.00913242;0.015898251;0.011363636
0.006289308;0.015151515;0.009049774;0.011479592;0.022900763
0;0.008077544;0.011235955;0.00714924;0
0;0.008264463;0.006976744;0.007073955;0
0.011299435;0.015166835;0.011378003;0.006993007;0.003861004
0.022900763;0.00845666;0.013483146;0.015228426;0.007722008
0;0.013861386;0.003616637;0.013793103;0.019379845
0.021126761;0.016025641;0.009667025;0.01489118;0.011673152
0;0.016891892;0.014120668;0.027417027;0.015564202
0;0.018422992;0.010335917;0.010695187;0.007782101
0;0.003745318;0.00619195;0.009428033;0.0078125
0.013986014;0.012847966;0.014364641;0.018952062;0.01953125
0;0.005791506;0.007978723;0.00805153;0.0078125
0.00952381;0.006329114;0.010330579;0.012269939;0.0078125
0;0.009950249;0.012879485;0.013358779;0.019607843
0.004878049;0.01048218;0.014957265;0.00408998;0
0.007633588;0.008010681;0.004310345;0.009718173;0.003937008
0;0.016713092;0.00990099;0.011363636;0.003937008
0.028571429;0.016313214;0.007142857;0.040160643;0.003937008
0;0.01863354;0.00998004;0.004672897;0.019762846
0.00952381;0.015625;0;0;0.007905138
0.038043478;0.019417476;0.015978695;0.001650165;0.011904762
0;0.013722127;0.017857143;0.013888889;0.01984127
0;0.019197208;0.010989011;0.008130081;0.03187251
0;0.012642225;0.007077856;0.019184652;0.027888446
0.022026432;0.017766497;0.009819967;0.018823529;0.024
0;0.012903226;0.019933555;0.004587156;0.008
0.012121212;0.030567686;0.006578947;0.007858546;0.008032129
0;0.009324009;0.010676157;0;0.008032129
0.013793103;0.006410256;0.018518519;0.003472222;0.008064516
0;0.017374517;0.025179856;0.021052632;0.02016129
0.012195122;0.008806262;0.013837327;0.012888108;0.008097166
0.005681818;0.007462687;0;0.01910828;0.004048583
0.015748031;0.004862237;0.006711409;0.007653061;0.008097166
0;0.008196721;0.003389831;0;0
0.013157895;0.011947431;0.014742015;0.031609195;0.008130081
0.015384615;0.02734375;0.018587361;0.015779093;0.008130081
0;0.018552876;0.019367992;0.015706806;0.012195122
0.025423729;0.014553015;0.014;0.009404389;0.032520325
0;0.004694836;0.010582011;0.008166969;0.012244898
0;0.003424658;0.008818342;0.010536398;0.012244898
0;0.005263158;0.014238773;0.006349206;0
0;0.015503876;0.017402945;0.017985612;0.004098361
0;0.006880734;0.00990099;0.018;0.020491803
0;0.011160714;0.008152174;0.013761468;0.008196721
0.004739336;0.005649718;0.003327787;0.019720624;0
0.006289308;0.015243902;0.009280742;0.0224;0.032921811
0.005780347;0.012698413;0.023076923;0.008547009;0.012345679
0.014388489;0.011326097;0.006410256;0;0.008230453
0.014814815;0.00817757;0.012908778;0.005037783;0.008264463
0;0.015151515;0.010869565;0.012757605;0.01659751
0.013793103;0.011006289;0.003929273;0.012413793;0.008298755
0.017094017;0.005221932;0.017667845;0.011173184;0
0;0.014722537;0.015492958;0.019230769;0.008333333
0;0.016620499;0.003021148;0.001388889;0.008333333
0;0.006329114;0.003333333;0.011695906;0.012552301
0;0.017148014;0.011204482;0.013339262;0.012605042
0.033980583;0.011673152;0;0.010054138;0.029411765
0;0.007142857;0.002849003;0.002277904;0
0.021978022;0.007590133;0.009933775;0.011049724;0.004219409
0.008130081;0.023972603;0.012158055;0.013934426;0.008438819
0.018404908;0.017057569;0.008216927;0.009419152;0.008438819
0;0.00974026;0.002444988;0.014414414;0.008438819
0.018867925;0.008683068;0.011597938;0.022292994;0.004219409
0;0.014836795;0.009592326;0.022653722;0.004219409
0;0;0.003875969;0.011789925;0.012711864
0.00617284;0.011723329;0.011513158;0.007777778;0.004237288
0;0.005979073;0.004658385;0.008069939;0.012820513
0;0.011320755;0.00255102;0.00861244;0.004273504
0.011494253;0.011090573;0.015827338;0.009791922;0.004273504
0;0.001655629;0.006976744;0.010989011;0.012820513
0;0.008760108;0.014652015;0.014869888;0.004273504
0;0.012002527;0.005952381;0.013953488;0.012820513
0;0.01529052;0.007092199;0.013732834;0.004291845
0.021428571;0.01754386;0.008957655;0.011331445;0.004291845
0;0.009324009;0.006578947;0;0.004291845
0;0.015238095;0.006818182;0.012376238;0.00862069
0;0.003970505;0.003030303;0.003454231;0.008658009
0.008333333;0.006802721;0.008206331;0.008433735;0.013043478
0;0.006711409;0.015267176;0.028571429;0.02173913
0.008264463;0.018367347;0.007263923;0.018495684;0.013100437
0.024539877;0.014652015;0.015665796;0.012618297;0.026200873
0.008695652;0.012373453;0.007075472;0.009140768;0.013157895
0.013333333;0.017142857;0.006779661;0.016746411;0.013157895
0.008;0.010791367;0.013850416;0.008426966;0.004385965
0;0.008264463;0.00308642;0.019061584;0.013157895
0.015625;0.021276596;0.002666667;0.021126761;0.01754386
0.013422819;0.014184397;0.019562716;0.019329897;0
0.029239766;0.020044543;0.007751938;0.015891033;0.026548673
0;0.013986014;0.004854369;0.015360983;0.004424779
0;0.015873016;0.011961722;0.007194245;0.013274336
0;0.006243496;0;0.02189781;0
0;0.012987013;0.007972665;0.006134969;0
0;0.009656652;0.008658009;0;0.008888889
0;0.003929273;0.007194245;0.012884044;0.004464286
0;0.011038289;0.007216495;0.007126949;0.004484305
0.0078125;0.016516517;0.01754386;0.017326733;0.00896861
0.010416667;0.014625229;0.014749263;0.006242197;0.013452915
0.017241379;0.011527378;0.003246753;0.015748031;0.018018018
0.011764706;0.01242236;0.013824885;0.01183844;0.009049774
0;0.006637168;0;0.013986014;0.004524887
0;0.0075;0.013736264;0.013468013;0.013636364
0.02970297;0.016891892;0.017241379;0.006279435;0.004545455
0;0.019880716;0.008077544;0.005145798;0.009090909
0;0.020833333;0.011363636;0.009569378;0.009090909
0;0.017353579;0.006309148;0.00877193;0.022727273
0.008333333;0.00622084;0.020952381;0.014196242;0
0.022123894;0.007334963;0.006993007;0.014192785;0.02739726
0.008547009;0.007352941;0.012480499;0.013368984;0.00456621
0.021126761;0.017391304;0.015384615;0.013232514;0.01369863
0;0.015915119;0.004640371;0.016666667;0.00913242
0;0.015384615;0.011013216;0.018165304;0
0.007692308;0.014460512;0;0.014030612;0.004587156
0.014084507;0.008206331;0.018817204;0.020710059;0.018348624
0;0.006756757;0.017185822;0.010882016;0
0;0.008902077;0.004694836;0.010416667;0.013824885
0;0.003424658;0.01369863;0.009174312;0.023041475
0.016666667;0.012638231;0.014373717;0.012185215;0.00462963
0.009615385;0.008403361;0;0.006666667;0.013888889
0;0.010452962;0.009650181;0.004746835;0
0;0.004;0.009049774;0.015182186;0
0;0.015485203;0.016750419;0.019585253;0.027906977
0;0.010183299;0.004032258;0.008042895;0.023255814
0;0.013774105;0.009478673;0.00862069;0.009345794
0;0.008695652;0.016146394;0.011267606;0.004672897
0;0.011258956;0.016759777;0.013490725;0.004672897
0.012048193;0.015414258;0.012958963;0.013100437;0.004672897
0;0.01984127;0.017045455;0.008583691;0.014018692
0.015463918;0.010189229;0.011527378;0.014545455;0.018779343
0.005747126;0.010384216;0.012208657;0.022075055;0.014084507
0;0.008287293;0;0.017994859;0.004694836
0.012903226;0.007575758;0.004889976;0.006622517;0.009389671
0.008849558;0.016566265;0.014056225;0.036912752;0.004694836
0.009615385;0.012433393;0.008163265;0.006124722;0.004716981
0;0.009345794;0.00619195;0.006644518;0.023584906
0.009009009;0.013020833;0.01010101;0.009102731;0.018867925
0.017094017;0.011554622;0.013182674;0.009569378;0.023584906
0;0.010033445;0.004054054;0.010204082;0.009433962
0.015384615;0.028409091;0.023584906;0.014388489;0.004716981
0;0.011608624;0.008064516;0.00955414;0.009478673
0.0078125;0.01055409;0.008445946;0.00487013;0.004739336
0;0.016949153;0.008438819;0.009146341;0.009478673
0.008849558;0.020512821;0.008064516;0.00908632;0
0.005181347;0.019792648;0.021156559;0.019565217;0.004761905
0;0.006872852;0.007142857;0.008403361;0.004761905
0;0.007246377;0.00982906;0.015228426;0
0;0.007832898;0.009146341;0;0.00952381
0.089285714;0.021008403;0.006329114;0.015810277;0.009569378
0;0.005847953;0.017382413;0.016630513;0.009615385
0.014634146;0.017899761;0.010135135;0.014251781;0
0;0.016442451;0.018087855;0.012006861;0.024038462
0;0.013114754;0.013157895;0;0.028846154
0.015873016;0.009174312;0.020961776;0.016806723;0.004854369
0;0.008090615;0.026104418;0.035714286;0.009708738
0;0.005678655;0.007490637;0.008888889;0.004878049
0;0.005263158;0.013017751;0.007033998;0.004901961
0;0.008665511;0.019444444;0.015177066;0.009852217
0;0.008571429;0.01244168;0.013109978;0.00990099
0.024193548;0.017123288;0.009888752;0.008741259;0.00990099
0.007518797;0.012307692;0.005154639;0.023255814;0.004950495
0;0.016038492;0.002604167;0.026548673;0.004950495
0;0.019267823;0.007707129;0.018850141;0.029850746
0;0.001385042;0.007820137;0.010556622;0.004975124
0.027272727;0.02398524;0.009081197;0.014102564;0.029850746
0.007936508;0.010416667;0;0.020183486;0.004975124
0.005747126;0.019847328;0.032876712;0.005082592;0.01
0;0.007159905;0.012110727;0.014897579;0.01
0.017094017;0.017307692;0.01317716;0.006896552;0.02
0.008849558;0.005649718;0.008159565;0.005277045;0.01
0.015873016;0.016361886;0.017021277;0.012999071;0.025125628
0.009345794;0.005089059;0.017266716;0.008938547;0.015075377
0.013333333;0.006263048;0.004694836;0;0.025125628
0.00591716;0.013186813;0.008608321;0.00634058;0.01010101
0.039473684;0.016483516;0.014755198;0.012536162;0.015151515
0.015957447;0.011594203;0.010526316;0.011891892;0.02020202
0;0.001788909;0.012482663;0.00931677;0
0;0.015706806;0.01552795;0.020446097;0.02020202
0.016260163;0.02020202;0.015673981;0.034764826;0.015151515
0;0.010403121;0.01183432;0.010379061;0.015228426
0.021978022;0.017456359;0.01;0.005945303;0.030456853
0;0.020361991;0.003807107;0.015;0.005076142
0.02238806;0.013071895;0.013487476;0.007225434;0.020304569
0.004878049;0.010582011;0.009153318;0.015576324;0
0.006711409;0.01875;0.007792208;0.009433962;0.005076142
0.005952381;0.018083183;0.013888889;0.012104283;0.010204082
0;0.010339734;0.002793296;0.027131783;0.005102041
0;0.021064302;0.015086207;0.012820513;0
0.008264463;0.011363636;0.013961606;0.021582734;0.015306122
0;0.014450867;0.011235955;0;0.025510204
0.005263158;0.008576329;0.015915119;0.010928962;0
0;0.005836576;0.004132231;0.016281063;0.005128205
0.006993007;0.007326007;0.015873016;0.006591337;0.01025641
0.006622517;0.005444646;0.003921569;0.010477299;0.005128205
0.01910828;0.011009174;0.010245902;0.008230453;0.015384615
0.00990099;0.016548463;0.021834061;0.010928962;0.005128205
0.008547009;0.021390374;0.011945392;0.007722008;0
0;0.012195122;0;0.014003295;0
0.007633588;0.008403361;0.004484305;0.005597015;0.005154639
0.036649215;0.011725293;0.014492754;0.020408163;0.010309278
0.007633588;0.019662921;0.005988024;0.014124294;0.005154639
0;0.014084507;0.014084507;0.012738854;0.010362694
0.023529412;0.014749263;0.011037528;0.040201005;0.015544041
0;0.014705882;0.016055046;0.014827018;0.010471204
0.025316456;0.012749004;0.009225092;0.003039514;0.005235602
0.023809524;0.012889366;0.00317965;0;0.005263158
0;0.025703794;0.009615385;0.00974026;0.010526316
0.016393443;0.017605634;0.016826923;0.015701668;0.010582011
0;0.015015015;0.008281573;0.016209476;0
0.008064516;0.009852217;0.012254902;0.017716535;0.005291005
0;0.006741573;0;0.02;0
0.00877193;0.017060367;0.008156607;0.009708738;0.015957447
0.00877193;0.01843318;0.011214953;0.005797101;0
0;0.014802632;0.008298755;0.021978022;0.031914894
0;0.034482759;0.009366637;0.013993003;0.021390374
0;0.004928315;0.015831135;0.008973081;0.026737968
0.024154589;0.012474012;0.003420753;0.005617978;0.010695187
0;0.003731343;0.009852217;0.010617761;0.010752688
0;0.01618123;0.006756757;0.015015015;0.005376344
0.006289308;0.018823529;0.014563107;0.008213552;0
0.011111111;0.02;0.014662757;0.008287293;0.021505376
0;0.011312217;0.004310345;0.004545455;0.010752688
0.007042254;0.016207455;0.003539823;0.015625;0.010752688
0;0.014388489;0.003174603;0;0.005376344
0.020547945;0.015625;0.010279001;0.016393443;0.005376344
0.006451613;0.006741573;0.004405286;0.012333966;0.016216216
0.006535948;0.009049774;0.016759777;0.009955752;0.027027027
0;0.004210526;0.003636364;0.008;0.010810811
0;0;0.014084507;0.021523179;0
0;0.011350738;0.019292605;0.007968127;0.021621622
0;0.006696429;0.010174419;0.029850746;0
0.009174312;0.01509434;0.008733624;0.005494505;0.010810811
0.017241379;0.006342495;0.016759777;0.019859065;0
0.005376344;0.02640264;0.017526777;0.013374486;0
0;0.00979021;0.006944444;0.012844037;0.005434783
0.039215686;0.020833333;0.020665901;0.020964361;0.010869565
0;0.013133208;0.013186813;0.012820513;0.016393443
0.006802721;0.0218509;0.015714286;0.014869888;0.016393443
0;0.007905138;0.03;0.011538462;0
0;0.016227181;0.023115578;0.021943574;0.021978022
0;0.01;0.010189229;0.006472492;0.010989011
0.007352941;0.015151515;0.009433962;0.030567686;0
0.00621118;0.012519562;0.012785388;0;0.010989011
0.00990099;0.016366612;0.011730205;0.012468828;0.022099448
0;0.021963824;0;0.015228426;0
0.015463918;0.009569378;0.018867925;0.009380863;0.016574586
0;0.008561644;0.012962963;0.007434944;0.005524862
0.008547009;0.02027027;0.024305556;0.017839445;0.022346369
0;0.013953488;0.002398082;0.003984064;0.022346369
0.006451613;0;0.017278618;0.03030303;0.016759777
0;0.010989011;0.009375;0.012987013;0.005617978
0.016666667;0.023178808;0.004160888;0.017177914;0.005617978
0.011299435;0.008639309;0.012030075;0.017521902;0.011235955
0;0.011111111;0.007561437;0.007792208;0.028089888
0.01;0.01986755;0.003100775;0.020519836;0.005617978
0.014084507;0.021791768;0.012681159;0.014814815;0.005617978
0;0.013119534;0.018817204;0;0.016853933
0;0.016155089;0.006006006;0.018072289;0.016949153
0;0.015706806;0.003802281;0.004261364;0.033898305
